calories,carbs,category,fat,name,restaurant
370,20,entrees,9,GG Classic Sirloin,Chili's
610,78,sandwiches,13,GG Grilled Chicken Sandwich w/ Steamed Broccoli & fries,Chili's
480,37,seafood,17,GG Salmon w/ Garlic & Herbs,Chili's
680,80,sandwiches,25,GG Santa Fe Chicken Wrap w/ Steamed Broccoli & fries,Chili's
30,4,sides,2,"Gravy, Black Pepper",Chili's
1280,121,sandwiches,63,Grilled Chicken Sandwich on White Bun w/ fries,Chili's
1360,137,sandwiches,71,Grilled Ham & Swiss Sandwich w/ fries,Chili's
680,68,sandwiches,36,Grilled Ham & Swiss Sandwich w/ Fries (Lunch Combo),Chili's
310,1,entrees,15,Grilled Salmon w/ Garlic & Herbs,Chili's
580,38,seafood,28,Grilled Salmon w/ Garlic & Herbs,Chili's
45,3,sides,4,Guacamole,Chili's
760,14,entrees,49,Half Rack of Baby Back Ribs,Chili's
380,61,sides,13,Homestyle Fries,Chili's
140,34,sides,0,Honey Chipotle Sauce,Chili's
1610,139,appetizers,103,Hot Spinach & Artichoke Dip w/ Chips,Chili's
180,15,salads,11,House Salad No Dressing,Chili's
2210,136,burgers,144,Jalapeno Smokehouse Burger w/ Ranch with fries,Chili's
210,11,soups,15,Loaded Baked Potato Soup,Chili's
410,22,soups,30,Loaded Baked Potato Soup,Chili's
390,28,sides,25,Loaded Mashed Potatoes,Chili's
90,7,salads,5,Lunch House Salad No Dressing,Chili's
550,62,chicken,14,Margarita Grilled Chicken,Chili's
260,15,chicken,7,Margarita Grilled Chicken (Lunch Combo),Chili's
280,31,sides,15,Mashed Potatoes w/ Black Pepper Gravy,Chili's
1990,137,ribs,111,Memphis Dry Rub Ribs,Chili's
1080,82,ribs,57,Memphis Dry Rub Ribs (1/2 rack),Chili's
1020,144,desserts,46,Molten Chocolate Cake,Chili's
890,51,chicken,48,Monterey Chicken®,Chili's
530,13,chicken,27,Monterey Chicken® (Lunch Combo),Chili's
1540,126,burgers,88,Mushroom-Swiss Burger w/ fries,Chili's
1310,128,burgers,65,Oldtimer® Burger w/ fries,Chili's
2170,137,ribs,123,Original Ribs,Chili's
1140,75,ribs,63,Original Ribs (1/2 rack),Chili's
430,12,salads,33,Over-The-Top Cobb Salad w/ Avocado Ranch,Chili's
570,67,kids-meals,24,Pepper Pals® Cheese Pizza,Chili's
470,42,kids-meals,24,Pepper Pals® Cheese Quesadilla,Chili's
460,61,kids-meals,22,Pepper Pals® Chocolate Shake,Chili's
270,31,kids-meals,14,Pepper Pals® Corn Dog,Chili's
380,19,kids-meals,22,Pepper Pals® Crispy Chicken Crispers,Chili's
530,30,kids-meals,42,Pepper Pals® Grilled Cheese Sandwich,Chili's
160,2,kids-meals,4,Pepper Pals® Grilled Chicken Platter,Chili's
230,21,kids-meals,5,Pepper Pals® Grilled Chicken Sandwich,Chili's
340,21,kids-meals,15,Pepper Pals® Little Chicken Crispers,Chili's
330,23,kids-meals,18,Pepper Pals® Little Mouth Burger,Chili's
400,24,kids-meals,24,Pepper Pals® Little Mouth Cheeseburger,Chili's
500,69,kids-meals,18,Pepper Pals® Macaroni & Cheese Kraft,Chili's
80,10,kids-meals,5,Pepper Pals® Side Celery Sticks w/ Ranch,Chili's
280,48,kids-meals,11,Pepper Pals® Side Cinnamon Apples,Chili's
150,32,kids-meals,2,Pepper Pals® Side Corn Cob w/o Butter,Chili's
190,30,kids-meals,7,Pepper Pals® Side Homestyle Fries,Chili's
130,22,kids-meals,2,Pepper Pals® Side Kernel Corn,Chili's
35,8,kids-meals,0,Pepper Pals® Side Mandarin Oranges,Chili's
120,14,kids-meals,7,Pepper Pals® Side Mashed Potatoes – w/o Gravy,Chili's
35,9,kids-meals,0,Pepper Pals® Side Pineapple,Chili's
190,30,kids-meals,7,Pepper Pals® Side Rice,Chili's
130,14,kids-meals,8,Pepper Pals® Side Salad w/ Low Fat Ranch,Chili's
30,6,kids-meals,0,Pepper Pals® Side Steamed Broccoli,Chili's
1400,90,salads,89,Quesadilla Explosion Salad,Chili's
480,6,sides,50,Ranch Only as served w/ Chips,Chili's
190,30,sides,7,Rice,Chili's
50,8,sides,0,Salsa Only as served w/ Chips,Chili's
1320,126,sandwiches,73,Santa Fe Chicken Wrap w/ Ancho-Chile Ranch & fries,Chili's
1680,166,burgers,87,Shiner Bock® BBQ Burger w/ fries,Chili's
2310,168,ribs,123,Shiner Bock® BBQ Ribs,Chili's
1200,91,ribs,63,Shiner Bock® BBQ Ribs (1/2 rack),Chili's
1710,147,appetizers,101,Skillet Queso w/ Chips,Chili's
60,2,sides,6,Sour Cream,Chili's
2290,163,burgers,139,Southern Smokehouse Burger w/ Ancho Chile BBQ & fries,Chili's
630,68,sandwiches,33,Southwestern BLT Sandwich w/ Fries,Chili's
780,81,appetizers,41,Southwestern Eggrolls w/ Avocado Ranch,Chili's
150,4,entrees,8,Spicy Garlic & Lime Grilled Shrimp,Chili's
1010,115,sandwiches,45,Steakhouse Sandwich w/ fries,Chili's
80,6,sides,6,Steamed Broccoli,Chili's
450,31,soups,36,Sweet Corn,Chili's
230,16,soups,18,Sweet Corn,Chili's
200,32,sides,7,Sweet Corn on the Cob w/ Butter,Chili's
1350,72,appetizers,94,Texas Cheese Fries -1/2 order w/ Chili & Ranch,Chili's
1260,67,appetizers,89,Texas Cheese Fries -1/2 order w/ Ranch,Chili's
2120,117,appetizers,144,Texas Cheese Fries w/ Chili & Ranch,Chili's
1960,109,appetizers,136,Texas Cheese Fries w/ Ranch,Chili's
850,51,appetizers,58,Triple Dipper™ Big Mouth® Bites w/ Ranch,Chili's
810,43,appetizers,54,Triple Dipper™ Boneless Buffalo Wings w/ Bleu Cheese,Chili's
340,21,appetizers,15,Triple Dipper™ Chicken Crispers® No Dressing,Chili's
390,33,appetizers,21,Triple Dipper™ Fried Cheese w/ Marinara Sauce,Chili's
1290,128,appetizers,77,Triple Dipper™ Hot Spinach & Artichoke Dip w/ Chips,Chili's
560,54,appetizers,32,Triple Dipper™ Southwestern Eggrolls w/ Avocado Ranch,Chili's
480,5,appetizers,41,Triple Dipper™ Wings Over Buffalo® w/ Bleu Cheese,Chili's
360,62,sides,9,"Wheat Bun, Plain",Chili's
690,7,appetizers,53,Wings Over Buffalo® w/ Bleu Cheese,Chili's
170,2,entrees,7,Barbacoa,Chipotle Mexican Grill
60,1,entrees,2.5,Barbacoa,Chipotle Mexican Grill
120,23,sides,1,Black Beans,Chipotle Mexican Grill
80,14,sides,0.5,Black Beans (side),Chipotle Mexican Grill
40,8,sides,0.5,Black Beans (taco),Chipotle Mexican Grill
190,1,entrees,8,Carnitas,Chipotle Mexican Grill
60,0,entrees,2.5,Carnitas,Chipotle Mexican Grill
100,0,sides,8.5,Cheese,Chipotle Mexican Grill
100,0,sides,8.5,Cheese (small quesadilla),Chipotle Mexican Grill
35,0,sides,3,Cheese (taco),Chipotle Mexican Grill
190,1,entrees,6.5,Chicken,Chipotle Mexican Grill
60,0,entrees,2,Chicken,Chipotle Mexican Grill
570,73,sides,27,Chips,Chipotle Mexican Grill
140,18,sides,7,Chips,Chipotle Mexican Grill
130,23,sides,3,Cilantro-Lime Rice,Chipotle Mexican Grill
110,19,sides,2.5,Cilantro-Lime Rice (side),Chipotle Mexican Grill
40,8,sides,1,Cilantro-Lime Rice (taco),Chipotle Mexican Grill
60,9,tortillas,2,Crispy Taco Shell,Chipotle Mexican Grill
60,9,tortillas,2,Crispy Taco Shell,Chipotle Mexican Grill
20,4,sides,0.5,Fajita Vegetables,Chipotle Mexican Grill
5,1,sides,0,Fajita Vegetables,Chipotle Mexican Grill
290,44,tortillas,9,Flour Tortilla (burrito),Chipotle Mexican Grill
90,13,tortillas,2.5,Flour Tortilla (taco),Chipotle Mexican Grill
90,13,tortillas,2.5,Flour Tortilla (taco),Chipotle Mexican Grill
20,4,sides,0,Fresh Tomato Salsa,Chipotle Mexican Grill
5,1,sides,0,Fresh Tomato Salsa,Chipotle Mexican Grill
15,3,sides,0,Green Tomatillo Salsa,Chipotle Mexican Grill
5,1,sides,0,Green Tomatillo Salsa,Chipotle Mexican Grill
150,8,sides,13,Guacamole,Chipotle Mexican Grill
50,3,sides,4.5,Guacamole,Chipotle Mexican Grill
120,22,sides,1,Pinto Beans,Chipotle Mexican Grill
80,14,sides,0.5,Pinto Beans (side),Chipotle Mexican Grill
40,7,sides,0.5,Pinto Beans (taco),Chipotle Mexican Grill
40,8,sides,1,Red Tomatillo Salsa,Chipotle Mexican Grill
15,3,sides,0.5,Red Tomatillo Salsa,Chipotle Mexican Grill
80,15,sides,1.5,Roasted Chili – Corn Salsa,Chipotle Mexican Grill
25,5,sides,0.5,Roasted Chili – Corn Salsa,Chipotle Mexican Grill
10,2,sides,0,Romaine Lettuce (salad),Chipotle Mexican Grill
5,1,sides,0,Romaine Lettuce (taco),Chipotle Mexican Grill
5,1,sides,0,Romaine Lettuce (tacos),Chipotle Mexican Grill
60,13,tortillas,0.5,Soft Corn Tortilla,Chipotle Mexican Grill
60,13,tortillas,0.5,Soft Corn Tortilla,Chipotle Mexican Grill
120,2,sides,10,Sour Cream,Chipotle Mexican Grill
40,1,sides,3.5,Sour Cream,Chipotle Mexican Grill
190,2,entrees,6.5,Steak,Chipotle Mexican Grill
60,1,entrees,2,Steak,Chipotle Mexican Grill
260,12,sides,24.5,Vinaigrette,Chipotle Mexican Grill
220,35,desserts,8,Apple Pie,Church's
95,18,wings,5,Boneless Wing – with Sauce,Church's
80,15,wings,5,Boneless Wing – without Sauce,Church's
130,16,sides,7,Cajun Rice,Church's
470,36,entrees,28,Chicken Fried Steak,Church's
500,48,sandwiches,26,Chicken Sandwich with Cheese,Church's
150,15,sides,10,Cole Slaw,Church's
35,7,sides,0,Collard Greens,Church's
140,24,sides,3,Corn,Church's
740,63,sandwiches,38,Double Chicken N Cheese Sandwich,Church's
190,14,seafood,10,Fish Fillet (1),Church's
140,19,sides,6,French Fries,Church's
35,7,sides,0,Green Beans,Church's
240,28,sides,12,Honey-Butter Biscuit,Church's
160,20,sides,8,Jalapeño Cheese Bombers® (4),Church's
5,1,sides,0,Jalapeño Pepper,Church's
840,54,seafood,42,Livers (6),Church's
190,24,sides,7,Macaroni & Cheese,Church's
110,21,sides,2,Mashed Potatoes & Gravy,Church's
160,13,chicken,7,Nuggets (5),Church's
170,17,sides,11,Okra,Church's
200,3,chicken,11,Original Breast,Church's
360,35,sandwiches,18,Original Chicken Sandwich,Church's
110,3,chicken,6,Original Leg,Church's
330,8,chicken,23,Original Thigh,Church's
300,7,chicken,18,Original Wing,Church's
140,37,sides,12,Red Beans & Rice,Church's
280,24,seafood,12,Shrimp (8),Church's
450,50,sandwiches,16,Southern Style Chicken Sandwich,Church's
320,12,chicken,20,Spicy Breast,Church's
360,35,sandwiches,18,Spicy Chicken Sandwich,Church's
180,8,chicken,11,Spicy Leg,Church's
550,50,sandwiches,27,Spicy Southern Style Chicken Sandwich,Church's
140,7,chicken,7,Spicy Tender Strips™,Church's
480,20,chicken,35,Spicy Thigh,Church's
430,17,chicken,27,Spicy Wing,Church's
500,95,desserts,14,Strawberry Shortcake,Church's
250,30,sides,12,Sweet Corn Nuggets (8),Church's
360,90,drinks,0,Sweet Tea – Large,Church's
270,68,drinks,0,Sweet Tea – Medium,Church's
190,48,drinks,0,Sweet Tea – Small,Church's
120,6,chicken,6,Tender Strips™,Church's
0,0,drinks,0,Unsweet Tea – Large,Church's
0,0,drinks,0,Unsweet Tea – Medium,Church's
0,0,drinks,0,Unsweet Tea – Small,Church's
330,72,breakfast,2,"8-Grain Bagel – LF, VG",Corner Bakery Cafe
5,0,sandwiches,0,Add Spread – Country Dijon Mustard (Combo),Corner Bakery Cafe
40,1,sandwiches,4,Add Spread – Mayo (Combo),Corner Bakery Cafe
190,2,breakfast,11,All American Scrambler (with Bacon) – G (Egg Whites),Corner Bakery Cafe
350,3,breakfast,27,All American Scrambler (with Bacon) – G (Whole Eggs),Corner Bakery Cafe
190,6,breakfast,3,All American Scrambler (with Sausage) (Egg Whites),Corner Bakery Cafe
350,7,breakfast,20,All American Scrambler (with Sausage) (Whole Eggs),Corner Bakery Cafe
470,470,breakfast-sandwiches,470,Anaheim Panini (Egg Whites),Corner Bakery Cafe
550,39,breakfast-sandwiches,32,Anaheim Panini (Whole Eggs),Corner Bakery Cafe
410,8,breakfast,29,Anaheim Scrambler – G (Egg Whites),Corner Bakery Cafe
580,10,breakfast,46,Anaheim Scrambler – G (Whole Eggs),Corner Bakery Cafe
240,23,desserts,15,Apricot Walnut Rugalach – V,Corner Bakery Cafe
140,12,salads,8,Asian Edamame Salad – V (Side),Corner Bakery Cafe
90,8,salads,5,Asian Edamame Salad – V (Trio),Corner Bakery Cafe
270,33,salads,8,Asian Wonton Salad (Café & Combo),Corner Bakery Cafe
530,63,salads,16,Asian Wonton Salad (Entrée),Corner Bakery Cafe
280,4,salads,20,Avocado Wedge – VG (Side),Corner Bakery Cafe
150,2,salads,10,Avocado Wedge – VG (Trio),Corner Bakery Cafe
30,7,sides,0,"Baby Carrots – LF, VG, G",Corner Bakery Cafe
110,110,breakfast,110,"Bacon, 3-slices – G",Corner Bakery Cafe
850,138,breakfast,28,Baked French Toast – V,Corner Bakery Cafe
1030,154,breakfast,39,Baked French Toast w/Bacon & Fresh Fruit,Corner Bakery Cafe
1040,140,breakfast,39,Baked French Toast w/Bacon & Scrambled Eggs (Egg Whites),Corner Bakery Cafe
1200,141,breakfast,55,Baked French Toast w/Bacon & Scrambled Eggs (Whole Eggs),Corner Bakery Cafe
1030,158,breakfast,31,Baked French Toast w/Sausage & Fresh Fruit,Corner Bakery Cafe
1040,144,breakfast,31,Baked French Toast w/Sausage & Scrambled Eggs (Egg Whites),Corner Bakery Cafe
1200,145,breakfast,48,Baked French Toast w/Sausage & Scrambled Eggs (Whole Eggs),Corner Bakery Cafe
150,15,sides,9,"Bakery Chips – VG, G",Corner Bakery Cafe
110,27,sides,0,Banana – Whole (Kids’ Menu) – G,Corner Bakery Cafe
620,81,desserts,30,Banana Baby Bundt Cake – V,Corner Bakery Cafe
530,67,breakfast,26,Banana Muffin – V,Corner Bakery Cafe
590,44,soups,28,Big Al’s Chili w/Cheddar Cheese (bowl),Corner Bakery Cafe
390,29,soups,18,Big Al’s Chili w/Cheddar Cheese (cup),Corner Bakery Cafe
340,73,breakfast,2,"Blueberry Bagel – LF, VG",Corner Bakery Cafe
510,70,breakfast,22,Blueberry Muffin – V,Corner Bakery Cafe
140,140,breakfast,140,"Breakfast Potatoes – VG, G",Corner Bakery Cafe
330,46,breads,13,Brioche Flatbread (slice),Corner Bakery Cafe
1320,160,breads,51,Brioche Flatbread (whole),Corner Bakery Cafe
230,8,salads,20,Caesar Salad,Corner Bakery Cafe
360,12,salads,31,Caesar Salad (Café & Combo),Corner Bakery Cafe
710,21,salads,63,Caesar Salad (Entrée),Corner Bakery Cafe
230,8,salads,20,Caesar Salad (side & trio portion),Corner Bakery Cafe
420,13,salads,32,Caesar Salad w/Roasted Chicken (Café & Combo),Corner Bakery Cafe
820,23,salads,65,Caesar Salad w/Roasted Chicken (Entrée),Corner Bakery Cafe
305,32,paninis,13,California Grille – V (Combo),Corner Bakery Cafe
610,64,paninis,26,California Grille – V (Whole),Corner Bakery Cafe
60,9,coffee,0,Cappuccino – Nonfat,Corner Bakery Cafe
90,12,coffee,0,Cappuccino – Nonfat,Corner Bakery Cafe
120,17,coffee,0,Cappuccino – Nonfat,Corner Bakery Cafe
100,8,coffee,5,Cappuccino – Whole,Corner Bakery Cafe
140,11,coffee,7,Cappuccino – Whole,Corner Bakery Cafe
190,15,coffee,10,Cappuccino – Whole,Corner Bakery Cafe
320,63,coffee,2,Caramel Latte – Nonfat,Corner Bakery Cafe
410,84,coffee,2,Caramel Latte – Nonfat,Corner Bakery Cafe
540,111,coffee,2.5,Caramel Latte – Nonfat,Corner Bakery Cafe
380,61,coffee,11,Caramel Latte – Whole,Corner Bakery Cafe
490,81,coffee,13,Caramel Latte – Whole,Corner Bakery Cafe
650,108,coffee,17,Caramel Latte – Whole,Corner Bakery Cafe
125,17,coffee,0,Chai Latte – Nonfat,Corner Bakery Cafe
170,23,coffee,0,Chai Latte – Nonfat,Corner Bakery Cafe
210,29,coffee,0,Chai Latte – Nonfat,Corner Bakery Cafe
200,15,coffee,11,Chai Latte – Whole,Corner Bakery Cafe
270,20,coffee,15,Chai Latte – Whole,Corner Bakery Cafe
340,25,coffee,18,Chai Latte – Whole,Corner Bakery Cafe
190,10,kids-meals,14,Cheddar Broccoli,Corner Bakery Cafe
550,28,soups,41,Cheddar Broccoli  (bowl),Corner Bakery Cafe
370,19,soups,28,Cheddar Broccoli  (cup),Corner Bakery Cafe
460,460,breakfast-sandwiches,460,Chicken Apple Sausage Panini (Egg Whites),Corner Bakery Cafe
540,38,breakfast-sandwiches,24,Chicken Apple Sausage Panini (Whole Eggs),Corner Bakery Cafe
110,110,breakfast,110,"Chicken Apple Sausage, 2-patties",Corner Bakery Cafe
680,62,entrees,33,Chicken Carbonara – (Combo),Corner Bakery Cafe
340,37,sandwiches,12,Chicken Carbonara – (Combo),Corner Bakery Cafe
1190,99,entrees,62,Chicken Carbonara – (Entrée),Corner Bakery Cafe
680,74,sandwiches,24,Chicken Carbonara – (Whole),Corner Bakery Cafe
370,35,paninis,14,Chicken Pomodori (Combo),Corner Bakery Cafe
740,70,paninis,28,Chicken Pomodori (Whole),Corner Bakery Cafe
580,70,desserts,30,Chocolate Baby Bundt Cake – V,Corner Bakery Cafe
300,46,desserts,113,Chocolate Chip Cookie – V,Corner Bakery Cafe
530,62,breakfast,28,Chocolate Muffin – V,Corner Bakery Cafe
760,84,desserts,44,Chocolate Turtle Baby Bundt Cake – V,Corner Bakery Cafe
400,18,salads,28,Chopped Salad – G (Café & Combo),Corner Bakery Cafe
790,33,salads,57,Chopped Salad – G (Entrée),Corner Bakery Cafe
360,65,breads,6,Ciabatta Ficelle – V,Corner Bakery Cafe
770,108,desserts,34,Cinnamon Creme Cake – Slice (12 slices/cake) – V,Corner Bakery Cafe
650,90,breakfast,30,Cinnamon Crumb Muffin – V,Corner Bakery Cafe
250,24,desserts,16,Cinnamon Pecan Rugalach – V,Corner Bakery Cafe
220,32,breads,7,Cinnamon Raisin – V (slice),Corner Bakery Cafe
2540,389,breads,87,Cinnamon Raisin – V (whole),Corner Bakery Cafe
330,72,breakfast,2,"Cinnamon Raisin Bagel – LF, VG",Corner Bakery Cafe
650,96,breakfast,24,Cinnamon Roll – V,Corner Bakery Cafe
380,39,paninis,18,Corned Beef Reuben (Combo),Corner Bakery Cafe
760,78,paninis,37,Corned Beef Reuben (Whole),Corner Bakery Cafe
365,36,paninis,15,Corner Club (Combo),Corner Bakery Cafe
730,71,paninis,31,Corner Club (Whole),Corner Bakery Cafe
80,16,breads,0,Country Boule – VG (slice),Corner Bakery Cafe
1040,213,breads,3,Country Boule – VG (whole),Corner Bakery Cafe
-,-,soups,-,Country Bread Boule – Bowl Option  (bowl),Corner Bakery Cafe
1040,213,soups,3,Country Bread Boule – Bowl Option  (cup),Corner Bakery Cafe
170,33,breads,1,Country Large Oblong – VG (slice),Corner Bakery Cafe
4220,862,breads,16,Country Large Oblong – VG (whole),Corner Bakery Cafe
110,22,breads,0,Country Small Oblong – VG (slice),Corner Bakery Cafe
2600,532,breads,8,Country Small Oblong – VG (whole),Corner Bakery Cafe
590,53,desserts,37,Cream Cheese Brownie – V,Corner Bakery Cafe
340,39,breakfast,16,Croissant – V,Corner Bakery Cafe
360,22,salads,21,D.C. Chicken Salad – G (Side),Corner Bakery Cafe
240,15,salads,14,D.C. Chicken Salad – G (Trio),Corner Bakery Cafe
310,40,sandwiches,11,D.C. Chicken Salad on Steakhouse Rye Bread – (Combo),Corner Bakery Cafe
620,79,sandwiches,21,D.C. Chicken Salad on Steakhouse Rye Bread – (Whole),Corner Bakery Cafe
340,5,salads,27,"Egg Salad – V, G (Side)",Corner Bakery Cafe
230,3,salads,19,"Egg Salad – V, G (Trio)",Corner Bakery Cafe
330,69,breakfast,2.5,"Everything Bagel – LF, VG",Corner Bakery Cafe
250,12,breakfast,11,"Farmer’s Scrambler – V, G (Egg Whites)",Corner Bakery Cafe
410,13,breakfast,27,"Farmer’s Scrambler – V, G (Whole Eggs)",Corner Bakery Cafe
110,19,breads,1.5,Focaccia Loaf – VG (slice),Corner Bakery Cafe
1040,190,breads,15,Focaccia Loaf – VG (whole),Corner Bakery Cafe
110,19,sides,1.5,"Focaccia Roll – LF, VG",Corner Bakery Cafe
350,91,drinks,0,Frozen Mango Lemonade – VG,Corner Bakery Cafe
700,182,drinks,0,Frozen Mango Lemonade – VG,Corner Bakery Cafe
320,83,drinks,0,Frozen Mango Pomegranate Swirl – VG,Corner Bakery Cafe
640,166,drinks,0,Frozen Mango Pomegranate Swirl – VG,Corner Bakery Cafe
290,75,drinks,0,Frozen Pomegranate Lemonade – VG,Corner Bakery Cafe
580,150,drinks,0,Frozen Pomegranate Lemonade – VG,Corner Bakery Cafe
590,86,desserts,28,Fudge Brownie,Corner Bakery Cafe
110,16,sides,4,Garlic Bread (Pasta Entrées Only) – V,Corner Bakery Cafe
40,11,sides,0,Grapes – Small Bunch (Kids’ Menu) – G,Corner Bakery Cafe
90,9,salads,4.5,"Greek Vegetable Salad – V, G (Side)",Corner Bakery Cafe
60,6,salads,3,"Greek Vegetable Salad – V, G (Trio)",Corner Bakery Cafe
370,36,paninis,13,Green Chile & Chicken (Combo),Corner Bakery Cafe
740,72,paninis,27,Green Chile & Chicken (Whole),Corner Bakery Cafe
290,21,kids-meals,17,Grilled Cheese Sandwich – V (Combo),Corner Bakery Cafe
540,42,kids-meals,30,Grilled Cheese Sandwich – V (Whole),Corner Bakery Cafe
340,35,paninis,11,Grilled Ham & Swiss (Combo),Corner Bakery Cafe
680,70,paninis,22,Grilled Ham & Swiss (Whole),Corner Bakery Cafe
320,37,kids-meals,14,Half Moon Cheese Ravioli – V,Corner Bakery Cafe
330,37,entrees,13,Half Moon Cheese Ravioli – V (Combo),Corner Bakery Cafe
640,73,entrees,26,Half Moon Cheese Ravioli – V (Entrée),Corner Bakery Cafe
410,410,breakfast-sandwiches,410,Ham & Swiss Panini (Egg Whites),Corner Bakery Cafe
490,490,breakfast-sandwiches,490,Ham & Swiss Panini (Whole Eggs),Corner Bakery Cafe
340,43,sandwiches,10,Ham on Pretzel Bread – LF (Combo),Corner Bakery Cafe
680,85,sandwiches,20,Ham on Pretzel Bread – LF (Whole),Corner Bakery Cafe
165,21,kids-meals,4.5,Ham Sandwich – LF (Combo),Corner Bakery Cafe
330,42,kids-meals,9,Ham Sandwich – LF (Whole),Corner Bakery Cafe
205,30,kids-meals,3.5,Ham Sandwich on Harvest Bread – LF (Combo),Corner Bakery Cafe
410,60,kids-meals,7,Ham Sandwich on Harvest Bread – LF (Whole),Corner Bakery Cafe
170,30,breads,2.5,Harvest – VG (slice),Corner Bakery Cafe
2080,401,breads,15,Harvest – VG (whole),Corner Bakery Cafe
60,10,sides,0.5,"Harvest Crisp – LF, VG",Corner Bakery Cafe
430,36,salads,25,Harvest Salad – V (Café & Combo),Corner Bakery Cafe
760,72,salads,45,Harvest Salad – V (Entrée),Corner Bakery Cafe
500,37,salads,26,Harvest Salad w/Roasted Chicken (Café & Combo),Corner Bakery Cafe
870,74,salads,47,Harvest Salad w/Roasted Chicken (Entrée),Corner Bakery Cafe
170,170,breakfast,170,"Harvest Toast – LF, VG",Corner Bakery Cafe
150,22,kids-meals,2.5,Horizon Milk – Chocolate,Corner Bakery Cafe
110,13,kids-meals,2.5,Horizon Milk – White,Corner Bakery Cafe
&lt; 5,0,coffee,0,Iced Coffee – Black,Corner Bakery Cafe
&lt; 10,0,coffee,&lt; 1,Iced Coffee – Black,Corner Bakery Cafe
320,64,coffee,6,Iced Coffee – Creamy,Corner Bakery Cafe
640,128,coffee,12,Iced Coffee – Creamy,Corner Bakery Cafe
100,9,kids-meals,4,Italian Wedding Soup,Corner Bakery Cafe
280,26,soups,13,Italian Wedding Soup w/ Parmesan Cheese  (bowl),Corner Bakery Cafe
